id,title,vote_average,vote_count,popularity,year,month,day
35052,Cracks,StandardScaler(),StandardScaler(),StandardScaler(),2009,12,4
9687,Keeping Mum,StandardScaler(),StandardScaler(),StandardScaler(),2005,12,2
9283,Beautiful Girls,StandardScaler(),StandardScaler(),StandardScaler(),1996,2,9
6964,Something's Gotta Give,StandardScaler(),StandardScaler(),StandardScaler(),2003,12,12
2059,National Treasure,StandardScaler(),StandardScaler(),StandardScaler(),2004,11,19
744653,The Thursday Murder Club,StandardScaler(),StandardScaler(),StandardScaler(),2025,8,22
287590,Saint Seiya: Legend of Sanctuary,StandardScaler(),StandardScaler(),StandardScaler(),2014,6,21
12609,Help! I'm a Fish,StandardScaler(),StandardScaler(),StandardScaler(),2000,10,6
11455,Up in Smoke,StandardScaler(),StandardScaler(),StandardScaler(),1978,5,16
10189,Pineapple Express,StandardScaler(),StandardScaler(),StandardScaler(),2008,8,6
2621,Return to Me,StandardScaler(),StandardScaler(),StandardScaler(),2000,4,7
1098110,Blood & Gold,StandardScaler(),StandardScaler(),StandardScaler(),2023,4,21
360638,The Student and Mister Henri,StandardScaler(),StandardScaler(),StandardScaler(),2015,10,7
11135,The Rescuers Down Under,StandardScaler(),StandardScaler(),StandardScaler(),1990,11,16
589524,The Champion,StandardScaler(),StandardScaler(),StandardScaler(),2019,4,18
401200,Kursk,StandardScaler(),StandardScaler(),StandardScaler(),2018,11,7
72432,Puncture,StandardScaler(),StandardScaler(),StandardScaler(),2011,9,23
63578,The Trip,StandardScaler(),StandardScaler(),StandardScaler(),2011,4,24
9529,Candyman,StandardScaler(),StandardScaler(),StandardScaler(),1992,10,16
9313,The Man in the Iron Mask,StandardScaler(),StandardScaler(),StandardScaler(),1998,3,12
1016121,Beautiful Disaster,StandardScaler(),StandardScaler(),StandardScaler(),2023,4,4
513576,Always Be My Maybe,StandardScaler(),StandardScaler(),StandardScaler(),2019,5,31
267999,White God,StandardScaler(),StandardScaler(),StandardScaler(),2014,6,12
38368,Uncle Boonmee Who Can Recall His Past Lives,StandardScaler(),StandardScaler(),StandardScaler(),2010,6,25
22970,The Cabin in the Woods,StandardScaler(),StandardScaler(),StandardScaler(),2012,4,12
10158,White Men Can't Jump,StandardScaler(),StandardScaler(),StandardScaler(),1992,3,27
9613,Spider,StandardScaler(),StandardScaler(),StandardScaler(),2002,11,6
484247,A Simple Favor,StandardScaler(),StandardScaler(),StandardScaler(),2018,9,13
330764,The Brand New Testament,StandardScaler(),StandardScaler(),StandardScaler(),2015,9,2
49521,Man of Steel,StandardScaler(),StandardScaler(),StandardScaler(),2013,6,12
15356,The Girl Next Door,StandardScaler(),StandardScaler(),StandardScaler(),2007,7,19
8467,Dumb and Dumber,StandardScaler(),StandardScaler(),StandardScaler(),1994,12,16
763285,Ambulance,StandardScaler(),StandardScaler(),StandardScaler(),2022,3,16
604685,Den of Thieves 2: Pantera,StandardScaler(),StandardScaler(),StandardScaler(),2025,1,8
494974,Red Joan,StandardScaler(),StandardScaler(),StandardScaler(),2018,9,13
464446,Return,StandardScaler(),StandardScaler(),StandardScaler(),2015,7,4
16418,Barbie Presents: Thumbelina,StandardScaler(),StandardScaler(),StandardScaler(),2009,2,24
1826,Russian Dolls,StandardScaler(),StandardScaler(),StandardScaler(),2005,6,15
244772,The Skeleton Twins,StandardScaler(),StandardScaler(),StandardScaler(),2014,6,5
242042,Barefoot,StandardScaler(),StandardScaler(),StandardScaler(),2014,2,2
62835,Colombiana,StandardScaler(),StandardScaler(),StandardScaler(),2011,7,27
25389,Matinee,StandardScaler(),StandardScaler(),StandardScaler(),1993,1,29
10133,Cypher,StandardScaler(),StandardScaler(),StandardScaler(),2002,10,1
4437,2010,StandardScaler(),StandardScaler(),StandardScaler(),1984,12,6
1266,Street Kings,StandardScaler(),StandardScaler(),StandardScaler(),2008,4,10
618162,The Harder They Fall,StandardScaler(),StandardScaler(),StandardScaler(),2021,10,22
523773,Little Italy,StandardScaler(),StandardScaler(),StandardScaler(),2018,8,24
86825,Stoker,StandardScaler(),StandardScaler(),StandardScaler(),2013,2,28
13531,Empire Records,StandardScaler(),StandardScaler(),StandardScaler(),1995,9,22
9442,Dead Men Don't Wear Plaid,StandardScaler(),StandardScaler(),StandardScaler(),1982,5,21
4780,Obsession,StandardScaler(),StandardScaler(),StandardScaler(),1976,8,1
720755,The Kid Detective,StandardScaler(),StandardScaler(),StandardScaler(),2020,10,16
384664,Goodbye Berlin,StandardScaler(),StandardScaler(),StandardScaler(),2016,9,15
338953,Fantastic Beasts: The Secrets of Dumbledore,StandardScaler(),StandardScaler(),StandardScaler(),2022,4,6
12155,Alice in Wonderland,StandardScaler(),StandardScaler(),StandardScaler(),2010,3,3
8913,Pet Sematary,StandardScaler(),StandardScaler(),StandardScaler(),1989,4,21
3877,Things We Lost in the Fire,StandardScaler(),StandardScaler(),StandardScaler(),2007,9,26
597891,Kate,StandardScaler(),StandardScaler(),StandardScaler(),2021,9,10
499701,Dora and the Lost City of Gold,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,8
244539,Infinitely Polar Bear,StandardScaler(),StandardScaler(),StandardScaler(),2014,1,18
162215,How I Live Now,StandardScaler(),StandardScaler(),StandardScaler(),2013,9,10
1571,Live Free or Die Hard,StandardScaler(),StandardScaler(),StandardScaler(),2007,6,20
417466,Monos,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,15
320367,Return,StandardScaler(),StandardScaler(),StandardScaler(),2015,1,1
177699,Alan Partridge: Alpha Papa,StandardScaler(),StandardScaler(),StandardScaler(),2013,7,24
177494,Veronica Mars,StandardScaler(),StandardScaler(),StandardScaler(),2014,3,13
660833,Multiverse,StandardScaler(),StandardScaler(),StandardScaler(),2021,11,12
507086,Jurassic World Dominion,StandardScaler(),StandardScaler(),StandardScaler(),2022,6,1
339964,Valerian and the City of a Thousand Planets,StandardScaler(),StandardScaler(),StandardScaler(),2017,7,19
26388,Buried,StandardScaler(),StandardScaler(),StandardScaler(),2010,9,24
2897,Around the World in Eighty Days,StandardScaler(),StandardScaler(),StandardScaler(),1956,10,17
873126,My Name Is Vendetta,StandardScaler(),StandardScaler(),StandardScaler(),2022,11,30
803104,Sex Appeal,StandardScaler(),StandardScaler(),StandardScaler(),2022,1,14
552688,The Mother,StandardScaler(),StandardScaler(),StandardScaler(),2023,5,4
514847,The Hunt,StandardScaler(),StandardScaler(),StandardScaler(),2020,3,11
390062,Jungle,StandardScaler(),StandardScaler(),StandardScaler(),2017,6,27
315872,Mia Madre,StandardScaler(),StandardScaler(),StandardScaler(),2015,4,16
46655,The Little Bather,StandardScaler(),StandardScaler(),StandardScaler(),1968,3,22
10952,New Jack City,StandardScaler(),StandardScaler(),StandardScaler(),1991,3,8
370665,Dilwale,StandardScaler(),StandardScaler(),StandardScaler(),2015,12,18
238636,The Purge: Anarchy,StandardScaler(),StandardScaler(),StandardScaler(),2014,7,17
136799,Trolls,StandardScaler(),StandardScaler(),StandardScaler(),2016,10,13
12113,Body of Lies,StandardScaler(),StandardScaler(),StandardScaler(),2008,10,9
417812,Wildlife,StandardScaler(),StandardScaler(),StandardScaler(),2018,9,23
241855,Spring,StandardScaler(),StandardScaler(),StandardScaler(),2014,10,8
41211,Heartbreaker,StandardScaler(),StandardScaler(),StandardScaler(),2010,3,17
13967,Miss Potter,StandardScaler(),StandardScaler(),StandardScaler(),2006,12,3
1729,The Forbidden Kingdom,StandardScaler(),StandardScaler(),StandardScaler(),2008,4,17
616651,Stillwater,StandardScaler(),StandardScaler(),StandardScaler(),2021,7,29
10328,Cocoon,StandardScaler(),StandardScaler(),StandardScaler(),1985,6,21
9532,Final Destination,StandardScaler(),StandardScaler(),StandardScaler(),2000,3,17
2454,The Chronicles of Narnia: Prince Caspian,StandardScaler(),StandardScaler(),StandardScaler(),2008,5,15
555850,The Holiday Calendar,StandardScaler(),StandardScaler(),StandardScaler(),2018,11,2
498402,Aline,StandardScaler(),StandardScaler(),StandardScaler(),2021,11,10
454458,UglyDolls,StandardScaler(),StandardScaler(),StandardScaler(),2019,5,1
184341,Hands of Stone,StandardScaler(),StandardScaler(),StandardScaler(),2016,8,26
8827,99 Francs,StandardScaler(),StandardScaler(),StandardScaler(),2007,9,26
814757,Empire of Light,StandardScaler(),StandardScaler(),StandardScaler(),2022,12,9
15742,Taxidermia,StandardScaler(),StandardScaler(),StandardScaler(),2006,8,23
9913,The Skeleton Key,StandardScaler(),StandardScaler(),StandardScaler(),2005,7,29
245775,Yves Saint Laurent,StandardScaler(),StandardScaler(),StandardScaler(),2014,1,8
172803,Hours,StandardScaler(),StandardScaler(),StandardScaler(),2013,12,4
18415,Gummo,StandardScaler(),StandardScaler(),StandardScaler(),1997,10,17
16395,Inferno,StandardScaler(),StandardScaler(),StandardScaler(),1980,2,7
5595,Fermat's Room,StandardScaler(),StandardScaler(),StandardScaler(),2007,10,7
615904,Marry Me,StandardScaler(),StandardScaler(),StandardScaler(),2022,2,9
513045,Stuber,StandardScaler(),StandardScaler(),StandardScaler(),2019,7,11
11300,Something Wild,StandardScaler(),StandardScaler(),StandardScaler(),1986,11,7
6639,Love in the Time of Cholera,StandardScaler(),StandardScaler(),StandardScaler(),2007,10,4
578701,Those Who Wish Me Dead,StandardScaler(),StandardScaler(),StandardScaler(),2021,5,5
3635,Girl with a Pearl Earring,StandardScaler(),StandardScaler(),StandardScaler(),2003,12,12
3573,Emma,StandardScaler(),StandardScaler(),StandardScaler(),1996,8,2
511817,Wendell & Wild,StandardScaler(),StandardScaler(),StandardScaler(),2022,10,21
68727,Trance,StandardScaler(),StandardScaler(),StandardScaler(),2013,3,27
44865,The Grandmaster,StandardScaler(),StandardScaler(),StandardScaler(),2013,1,10
17609,Antichrist,StandardScaler(),StandardScaler(),StandardScaler(),2009,5,20
10664,[REC]²,StandardScaler(),StandardScaler(),StandardScaler(),2009,9,15
10398,Double Jeopardy,StandardScaler(),StandardScaler(),StandardScaler(),1999,9,24
9093,The Four Feathers,StandardScaler(),StandardScaler(),StandardScaler(),2002,9,8
347866,Hot Summer Nights,StandardScaler(),StandardScaler(),StandardScaler(),2018,7,26
334524,Gold,StandardScaler(),StandardScaler(),StandardScaler(),2016,2,3
80321,Madagascar 3: Europe's Most Wanted,StandardScaler(),StandardScaler(),StandardScaler(),2012,6,6
38718,Reversal of Fortune,StandardScaler(),StandardScaler(),StandardScaler(),1990,10,19
11422,Midway,StandardScaler(),StandardScaler(),StandardScaler(),1976,6,18
626412,Alienoid: Return to the Future,StandardScaler(),StandardScaler(),StandardScaler(),2024,1,10
298618,The Flash,StandardScaler(),StandardScaler(),StandardScaler(),2023,6,13
192577,Space Pirate Captain Harlock,StandardScaler(),StandardScaler(),StandardScaler(),2013,9,7
166076,Superman: Unbound,StandardScaler(),StandardScaler(),StandardScaler(),2013,4,23
20306,Swimming with Sharks,StandardScaler(),StandardScaler(),StandardScaler(),1994,9,10
8834,Conspiracy Theory,StandardScaler(),StandardScaler(),StandardScaler(),1997,8,8
1233069,Exterritorial,StandardScaler(),StandardScaler(),StandardScaler(),2025,4,29
239678,This Is Where I Leave You,StandardScaler(),StandardScaler(),StandardScaler(),2014,9,10
27936,Micmacs,StandardScaler(),StandardScaler(),StandardScaler(),2009,10,28
544,There's Something About Mary,StandardScaler(),StandardScaler(),StandardScaler(),1998,7,15
287,Bull Durham,StandardScaler(),StandardScaler(),StandardScaler(),1988,6,15
629017,Run Hide Fight,StandardScaler(),StandardScaler(),StandardScaler(),2021,6,17
4169,Breach,StandardScaler(),StandardScaler(),StandardScaler(),2007,2,12
1263256,Happy Gilmore 2,StandardScaler(),StandardScaler(),StandardScaler(),2025,7,25
852046,Athena,StandardScaler(),StandardScaler(),StandardScaler(),2022,9,9
668640,Official Competition,StandardScaler(),StandardScaler(),StandardScaler(),2021,9,4
49517,Tinker Tailor Soldier Spy,StandardScaler(),StandardScaler(),StandardScaler(),2011,9,16
39100,Dragon Ball Z: The World's Strongest,StandardScaler(),StandardScaler(),StandardScaler(),1990,3,10
27958,Cruising,StandardScaler(),StandardScaler(),StandardScaler(),1980,2,15
529862,Brittany Runs a Marathon,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,23
445793,Husband & Wife,StandardScaler(),StandardScaler(),StandardScaler(),2017,4,13
245916,Kill the Messenger,StandardScaler(),StandardScaler(),StandardScaler(),2014,10,9
171540,Big Bad Wolves,StandardScaler(),StandardScaler(),StandardScaler(),2013,4,21
70954,The Hunter,StandardScaler(),StandardScaler(),StandardScaler(),2011,10,6
1070514,Zom 100: Bucket List of the Dead,StandardScaler(),StandardScaler(),StandardScaler(),2023,8,3
760161,Orphan: First Kill,StandardScaler(),StandardScaler(),StandardScaler(),2022,7,27
12151,Ruthless People,StandardScaler(),StandardScaler(),StandardScaler(),1986,6,26
10184,He's Just Not That Into You,StandardScaler(),StandardScaler(),StandardScaler(),2009,2,6
1063879,Infested,StandardScaler(),StandardScaler(),StandardScaler(),2023,12,27
428495,The Nile Hilton Incident,StandardScaler(),StandardScaler(),StandardScaler(),2017,6,19
340101,Their Finest,StandardScaler(),StandardScaler(),StandardScaler(),2017,2,19
483104,A Christmas Prince,StandardScaler(),StandardScaler(),StandardScaler(),2017,11,17
416186,Godard Mon Amour,StandardScaler(),StandardScaler(),StandardScaler(),2017,6,24
382322,Batman: The Killing Joke,StandardScaler(),StandardScaler(),StandardScaler(),2016,7,24
201749,Mr. Morgan's Last Love,StandardScaler(),StandardScaler(),StandardScaler(),2013,8,22
136403,Populaire,StandardScaler(),StandardScaler(),StandardScaler(),2012,11,27
14134,Main Hoon Na,StandardScaler(),StandardScaler(),StandardScaler(),2004,4,30
10155,U Turn,StandardScaler(),StandardScaler(),StandardScaler(),1997,10,3
549,Basquiat,StandardScaler(),StandardScaler(),StandardScaler(),1996,8,9
577242,Kaamelott: The First Chapter,StandardScaler(),StandardScaler(),StandardScaler(),2021,7,21
109421,Side Effects,StandardScaler(),StandardScaler(),StandardScaler(),2013,2,7
33408,The Crush,StandardScaler(),StandardScaler(),StandardScaler(),1993,4,2
11977,Caddyshack,StandardScaler(),StandardScaler(),StandardScaler(),1980,7,25
10183,Frozen River,StandardScaler(),StandardScaler(),StandardScaler(),2008,3,26
619297,Sweet Girl,StandardScaler(),StandardScaler(),StandardScaler(),2021,8,18
363992,The Wizard of Lies,StandardScaler(),StandardScaler(),StandardScaler(),2017,5,11
39781,The Kids Are All Right,StandardScaler(),StandardScaler(),StandardScaler(),2010,7,9
21407,The Collector,StandardScaler(),StandardScaler(),StandardScaler(),2009,7,9
11372,The Eagle Has Landed,StandardScaler(),StandardScaler(),StandardScaler(),1976,12,24
9346,Risky Business,StandardScaler(),StandardScaler(),StandardScaler(),1983,8,5
8738,The Final Countdown,StandardScaler(),StandardScaler(),StandardScaler(),1980,1,31
36819,Time Bandits,StandardScaler(),StandardScaler(),StandardScaler(),1981,7,13
10668,Suicide Kings,StandardScaler(),StandardScaler(),StandardScaler(),1997,9,6
10176,The Quiet Earth,StandardScaler(),StandardScaler(),StandardScaler(),1985,9,8
586461,Swallow,StandardScaler(),StandardScaler(),StandardScaler(),2020,1,15
559907,The Green Knight,StandardScaler(),StandardScaler(),StandardScaler(),2021,7,29
405177,"Where'd You Go, Bernadette",StandardScaler(),StandardScaler(),StandardScaler(),2019,8,16
241239,A Most Violent Year,StandardScaler(),StandardScaler(),StandardScaler(),2014,12,31
61404,Point Blank,StandardScaler(),StandardScaler(),StandardScaler(),2010,11,8
11884,The Last Starfighter,StandardScaler(),StandardScaler(),StandardScaler(),1984,7,13
11635,Old School,StandardScaler(),StandardScaler(),StandardScaler(),2003,2,21
11184,Kinsey,StandardScaler(),StandardScaler(),StandardScaler(),2004,9,4
9352,EuroTrip,StandardScaler(),StandardScaler(),StandardScaler(),2004,2,20
12150,Sea of Love,StandardScaler(),StandardScaler(),StandardScaler(),1989,9,15
10691,Crazy/Beautiful,StandardScaler(),StandardScaler(),StandardScaler(),2001,6,29
9410,Great Expectations,StandardScaler(),StandardScaler(),StandardScaler(),1998,1,30
215,Saw II,StandardScaler(),StandardScaler(),StandardScaler(),2005,10,28
823766,The Wonder,StandardScaler(),StandardScaler(),StandardScaler(),2022,11,2
471498,Oxygen,StandardScaler(),StandardScaler(),StandardScaler(),2021,5,12
83899,You're Next,StandardScaler(),StandardScaler(),StandardScaler(),2013,8,22
29963,Bright Star,StandardScaler(),StandardScaler(),StandardScaler(),2009,9,18
20178,World's Greatest Dad,StandardScaler(),StandardScaler(),StandardScaler(),2009,8,20
5780,Torn Curtain,StandardScaler(),StandardScaler(),StandardScaler(),1966,7,15
2123,"Me, Myself & Irene",StandardScaler(),StandardScaler(),StandardScaler(),2000,6,22
492452,Ben Is Back,StandardScaler(),StandardScaler(),StandardScaler(),2018,12,5
396422,Annabelle: Creation,StandardScaler(),StandardScaler(),StandardScaler(),2017,8,3
16296,Killer Klowns from Outer Space,StandardScaler(),StandardScaler(),StandardScaler(),1988,5,27
1100782,Smile 2,StandardScaler(),StandardScaler(),StandardScaler(),2024,10,16
481084,The Addams Family,StandardScaler(),StandardScaler(),StandardScaler(),2019,10,10
306650,Kajaki,StandardScaler(),StandardScaler(),StandardScaler(),2014,11,12
5121,The Sugarland Express,StandardScaler(),StandardScaler(),StandardScaler(),1974,3,31
1562,28 Weeks Later,StandardScaler(),StandardScaler(),StandardScaler(),2007,4,26
166,The Party,StandardScaler(),StandardScaler(),StandardScaler(),1980,12,17
433422,Fairy Tail: Dragon Cry,StandardScaler(),StandardScaler(),StandardScaler(),2017,5,6
300673,The Finest Hours,StandardScaler(),StandardScaler(),StandardScaler(),2016,1,27
44048,Unstoppable,StandardScaler(),StandardScaler(),StandardScaler(),2010,11,4
10503,Happy-Go-Lucky,StandardScaler(),StandardScaler(),StandardScaler(),2008,4,18
10484,The ComDads,StandardScaler(),StandardScaler(),StandardScaler(),1983,11,23
588,Silent Hill,StandardScaler(),StandardScaler(),StandardScaler(),2006,4,21
554241,Playing with Fire,StandardScaler(),StandardScaler(),StandardScaler(),2019,11,8
341012,Popstar: Never Stop Never Stopping,StandardScaler(),StandardScaler(),StandardScaler(),2016,6,3
119675,Behind the Candelabra,StandardScaler(),StandardScaler(),StandardScaler(),2013,5,26
10687,Tigerland,StandardScaler(),StandardScaler(),StandardScaler(),2000,10,6
431819,Fireworks,StandardScaler(),StandardScaler(),StandardScaler(),2017,8,18
2105,American Pie,StandardScaler(),StandardScaler(),StandardScaler(),1999,7,9
454527,Benedetta,StandardScaler(),StandardScaler(),StandardScaler(),2021,7,9
311291,45 Years,StandardScaler(),StandardScaler(),StandardScaler(),2015,5,29
11064,Brewster's Millions,StandardScaler(),StandardScaler(),StandardScaler(),1985,5,22
10449,When a Man Loves a Woman,StandardScaler(),StandardScaler(),StandardScaler(),1994,4,29
6575,Walk Hard: The Dewey Cox Story,StandardScaler(),StandardScaler(),StandardScaler(),2007,12,21
944,Lethal Weapon 4,StandardScaler(),StandardScaler(),StandardScaler(),1998,7,10
834,Underworld: Evolution,StandardScaler(),StandardScaler(),StandardScaler(),2006,1,12
8643,The Exorcism of Emily Rose,StandardScaler(),StandardScaler(),StandardScaler(),2005,9,9
4413,The Brave One,StandardScaler(),StandardScaler(),StandardScaler(),2007,9,12
423204,Angel Has Fallen,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,21
68817,Footloose,StandardScaler(),StandardScaler(),StandardScaler(),2011,10,6
2978,Ghostbusters II,StandardScaler(),StandardScaler(),StandardScaler(),1989,6,16
1172674,The Rat Catcher,StandardScaler(),StandardScaler(),StandardScaler(),2023,9,28
622855,Jingle Jangle: A Christmas Journey,StandardScaler(),StandardScaler(),StandardScaler(),2020,11,6
8649,Bringing Out the Dead,StandardScaler(),StandardScaler(),StandardScaler(),1999,10,22
3525,Working Girl,StandardScaler(),StandardScaler(),StandardScaler(),1988,12,20
454467,Noelle,StandardScaler(),StandardScaler(),StandardScaler(),2019,11,12
10264,Hamlet,StandardScaler(),StandardScaler(),StandardScaler(),1990,12,19
8005,Robin Hood: Men in Tights,StandardScaler(),StandardScaler(),StandardScaler(),1993,7,28
2779,The Curse of the Jade Scorpion,StandardScaler(),StandardScaler(),StandardScaler(),2001,8,10
706503,Lost Bullet,StandardScaler(),StandardScaler(),StandardScaler(),2020,6,19
136795,The Heat,StandardScaler(),StandardScaler(),StandardScaler(),2013,6,27
50837,Martha Marcy May Marlene,StandardScaler(),StandardScaler(),StandardScaler(),2011,10,21
9944,The Pelican Brief,StandardScaler(),StandardScaler(),StandardScaler(),1993,9,17
8066,Stay,StandardScaler(),StandardScaler(),StandardScaler(),2005,9,24
512,Scoop,StandardScaler(),StandardScaler(),StandardScaler(),2006,7,27
581726,Infinite,StandardScaler(),StandardScaler(),StandardScaler(),2021,9,9
19405,Recess: School's Out,StandardScaler(),StandardScaler(),StandardScaler(),2001,2,16
10875,The Fabulous Baker Boys,StandardScaler(),StandardScaler(),StandardScaler(),1989,10,13
7450,Titan A.E.,StandardScaler(),StandardScaler(),StandardScaler(),2000,6,16
1593,Night at the Museum,StandardScaler(),StandardScaler(),StandardScaler(),2006,12,20
468362,The Angel,StandardScaler(),StandardScaler(),StandardScaler(),2018,5,15
6972,Australia,StandardScaler(),StandardScaler(),StandardScaler(),2008,11,18
988078,Through My Window: Across the Sea,StandardScaler(),StandardScaler(),StandardScaler(),2023,6,23
14029,Demons,StandardScaler(),StandardScaler(),StandardScaler(),1985,10,4
10803,Logan's Run,StandardScaler(),StandardScaler(),StandardScaler(),1976,6,23
396810,The Last Word,StandardScaler(),StandardScaler(),StandardScaler(),2017,3,3
270303,It Follows,StandardScaler(),StandardScaler(),StandardScaler(),2015,2,4
20714,12,StandardScaler(),StandardScaler(),StandardScaler(),2007,6,6
20539,The Crucible,StandardScaler(),StandardScaler(),StandardScaler(),1996,11,27
15393,Play Misty for Me,StandardScaler(),StandardScaler(),StandardScaler(),1971,10,1
13090,Sunshine Cleaning,StandardScaler(),StandardScaler(),StandardScaler(),2008,1,18
11676,Nothing to Lose,StandardScaler(),StandardScaler(),StandardScaler(),1997,7,18
9595,Hot Shots!,StandardScaler(),StandardScaler(),StandardScaler(),1991,7,31
774825,The Ice Age Adventures of Buck Wild,StandardScaler(),StandardScaler(),StandardScaler(),2022,1,28
536176,Brexit: The Uncivil War,StandardScaler(),StandardScaler(),StandardScaler(),2019,1,19
438674,Dragged Across Concrete,StandardScaler(),StandardScaler(),StandardScaler(),2019,2,21
329996,Dumbo,StandardScaler(),StandardScaler(),StandardScaler(),2019,3,27
246860,Clouds of Sils Maria,StandardScaler(),StandardScaler(),StandardScaler(),2014,8,20
20156,Exotica,StandardScaler(),StandardScaler(),StandardScaler(),1994,9,29
4105,Black Rain,StandardScaler(),StandardScaler(),StandardScaler(),1989,9,22
883083,You Won't Be Alone,StandardScaler(),StandardScaler(),StandardScaler(),2022,4,1
50456,Hanna,StandardScaler(),StandardScaler(),StandardScaler(),2011,4,7
11515,Goya's Ghosts,StandardScaler(),StandardScaler(),StandardScaler(),2006,11,8
11012,Damage,StandardScaler(),StandardScaler(),StandardScaler(),1992,12,2
123,The Lord of the Rings,StandardScaler(),StandardScaler(),StandardScaler(),1978,11,15
448119,Dolittle,StandardScaler(),StandardScaler(),StandardScaler(),2020,1,2
348877,Return,StandardScaler(),StandardScaler(),StandardScaler(),1972,7,15
345009,Mine,StandardScaler(),StandardScaler(),StandardScaler(),2016,10,6
250124,The Diary of a Teenage Girl,StandardScaler(),StandardScaler(),StandardScaler(),2015,8,7
25059,Homeward Bound II: Lost in San Francisco,StandardScaler(),StandardScaler(),StandardScaler(),1996,3,8
13161,Big Stan,StandardScaler(),StandardScaler(),StandardScaler(),2007,11,3
11899,The Muppets Take Manhattan,StandardScaler(),StandardScaler(),StandardScaler(),1984,6,27
11412,The Long Kiss Goodnight,StandardScaler(),StandardScaler(),StandardScaler(),1996,10,11
4958,The Legend of Bagger Vance,StandardScaler(),StandardScaler(),StandardScaler(),2000,11,2
667,You Only Live Twice,StandardScaler(),StandardScaler(),StandardScaler(),1967,6,13
945729,A Haunting in Venice,StandardScaler(),StandardScaler(),StandardScaler(),2023,9,13
736526,Troll,StandardScaler(),StandardScaler(),StandardScaler(),2022,11,30
487476,Nothing to Hide,StandardScaler(),StandardScaler(),StandardScaler(),2018,10,17
21159,The Last Man on Earth,StandardScaler(),StandardScaler(),StandardScaler(),1964,5,6
1894,Star Wars: Episode II - Attack of the Clones,StandardScaler(),StandardScaler(),StandardScaler(),2002,5,15
157,Star Trek III: The Search for Spock,StandardScaler(),StandardScaler(),StandardScaler(),1984,6,1
848058,Piggy,StandardScaler(),StandardScaler(),StandardScaler(),2022,10,7
727293,The Tender Bar,StandardScaler(),StandardScaler(),StandardScaler(),2021,12,17
630392,The Cursed,StandardScaler(),StandardScaler(),StandardScaler(),2021,7,28
92591,Bernie,StandardScaler(),StandardScaler(),StandardScaler(),2012,4,27
12185,Heaven Can Wait,StandardScaler(),StandardScaler(),StandardScaler(),1978,6,28
9463,Vampire Hunter D,StandardScaler(),StandardScaler(),StandardScaler(),1985,12,21
5879,In the Realm of the Senses,StandardScaler(),StandardScaler(),StandardScaler(),1976,9,15
716594,No Man of God,StandardScaler(),StandardScaler(),StandardScaler(),2021,8,19
70981,Prometheus,StandardScaler(),StandardScaler(),StandardScaler(),2012,5,30
9950,Find Me Guilty,StandardScaler(),StandardScaler(),StandardScaler(),2006,3,16
816,Austin Powers: International Man of Mystery,StandardScaler(),StandardScaler(),StandardScaler(),1997,5,2
1082195,The Order,StandardScaler(),StandardScaler(),StandardScaler(),2024,12,5
547565,The Night House,StandardScaler(),StandardScaler(),StandardScaler(),2021,7,15
411638,The Fury of a Patient Man,StandardScaler(),StandardScaler(),StandardScaler(),2016,9,9
17898,Silver Bullet,StandardScaler(),StandardScaler(),StandardScaler(),1985,10,10
8874,My Best Friend's Wedding,StandardScaler(),StandardScaler(),StandardScaler(),1997,6,19
7518,Over the Hedge,StandardScaler(),StandardScaler(),StandardScaler(),2006,5,17
575776,Saint Maud,StandardScaler(),StandardScaler(),StandardScaler(),2020,10,9
80389,Get the Gringo,StandardScaler(),StandardScaler(),StandardScaler(),2012,3,15
80274,Ender's Game,StandardScaler(),StandardScaler(),StandardScaler(),2013,10,24
13704,License to Drive,StandardScaler(),StandardScaler(),StandardScaler(),1988,7,6
12924,The Place Promised in Our Early Days,StandardScaler(),StandardScaler(),StandardScaler(),2004,11,20
11247,A Cinderella Story,StandardScaler(),StandardScaler(),StandardScaler(),2004,7,16
577,To Die For,StandardScaler(),StandardScaler(),StandardScaler(),1995,9,22
800158,The Killer,StandardScaler(),StandardScaler(),StandardScaler(),2023,10,25
480857,Radioactive,StandardScaler(),StandardScaler(),StandardScaler(),2020,3,11
417859,Puss in Boots,StandardScaler(),StandardScaler(),StandardScaler(),2011,10,27
10409,Strictly Ballroom,StandardScaler(),StandardScaler(),StandardScaler(),1992,8,20
11430,The Lion King 1½,StandardScaler(),StandardScaler(),StandardScaler(),2004,10,28
11298,The Howling,StandardScaler(),StandardScaler(),StandardScaler(),1981,1,21
11183,French Fried Vacation,StandardScaler(),StandardScaler(),StandardScaler(),1978,11,11
10909,Kalifornia,StandardScaler(),StandardScaler(),StandardScaler(),1993,6,24
10894,May,StandardScaler(),StandardScaler(),StandardScaler(),2003,4,11
683340,Vengeance,StandardScaler(),StandardScaler(),StandardScaler(),2022,7,29
109428,Evil Dead,StandardScaler(),StandardScaler(),StandardScaler(),2013,4,5
12165,The Burning Plain,StandardScaler(),StandardScaler(),StandardScaler(),2008,11,7
11198,City Hunter,StandardScaler(),StandardScaler(),StandardScaler(),1993,1,14
839369,May December,StandardScaler(),StandardScaler(),StandardScaler(),2023,11,16
